Epoch,Timestamp,Open,High,Low,Close,Volume
1760587740,2025-10-16T09:39:00,82951.39,82951.71,82912.7,82912.7,0
1760587800,2025-10-16T09:40:00,82915.62,82935.51,82902.43,82935.51,0
1760587860,2025-10-16T09:41:00,82932.44,82943.58,82911.79,82941.47,0
1760587920,2025-10-16T09:42:00,82942.08,82942.08,82898.72,82927.25,0
1760587980,2025-10-16T09:43:00,82933.81,82950.65,82908.75,82950.65,0
1760588040,2025-10-16T09:44:00,82950.73,82982.92,82950.73,82982.92,0
1760588100,2025-10-16T09:45:00,82989.19,83003.77,82966.17,82984.09,0
1760588160,2025-10-16T09:46:00,82985.32,83008.4,82976.53,82977.8,0
1760588220,2025-10-16T09:47:00,82972.4,83006.86,82967.59,82994.2,0
1760588280,2025-10-16T09:48:00,82990.9,83009.13,82982.04,82985.57,0
1760588340,2025-10-16T09:49:00,82985.43,83022.42,82979.38,83000.12,0
1760588400,2025-10-16T09:50:00,82999.89,83006.51,82987,83002.57,0
1760588460,2025-10-16T09:51:00,83002.21,83004.78,82960.18,82962.74,0
1760588520,2025-10-16T09:52:00,82964.14,83046.27,82964.14,83036.96,0
1760588580,2025-10-16T09:53:00,83043.69,83043.69,83021.97,83030.08,0
1760588640,2025-10-16T09:54:00,83035.74,83053.76,83022.88,83035.36,0
1760588700,2025-10-16T09:55:00,83030.69,83061.94,83017.5,83047.73,0
1760588760,2025-10-16T09:56:00,83054.11,83057.25,82978.37,82978.37,0
1760588820,2025-10-16T09:57:00,82977.99,83013.01,82972.96,82978.61,0
1760588880,2025-10-16T09:58:00,82980.34,83002.78,82969.31,82993.16,0
1760588940,2025-10-16T09:59:00,82994.95,83000.11,82972.5,82973.92,0
1760589000,2025-10-16T10:00:00,82974.47,82988.87,82959.5,82987.79,0
1760589060,2025-10-16T10:01:00,82989.55,82993.29,82962.58,82983.31,0
1760589120,2025-10-16T10:02:00,82982.96,83018.4,82964.3,82992.87,0
1760589180,2025-10-16T10:03:00,82994.95,83035.84,82992.83,83029.95,0
1760589240,2025-10-16T10:04:00,83033.59,83035.11,83023.45,83026.98,0
1760589300,2025-10-16T10:05:00,83026.22,83034.47,83013.04,83021.82,0
1760589360,2025-10-16T10:06:00,83019.37,83033.69,82998.27,82998.81,0
1760589420,2025-10-16T10:07:00,82997.26,83025.44,82997.22,83023.37,0
1760589480,2025-10-16T10:08:00,83025.57,83025.57,83005.84,83017.31,0
1760589540,2025-10-16T10:09:00,83014.98,83014.98,82990.8,83005.4,0
1760589600,2025-10-16T10:10:00,83005.21,83007.5,82966.75,83004.67,0
1760589660,2025-10-16T10:11:00,83003.93,83010.97,82971.6,82975.82,0
1760589720,2025-10-16T10:12:00,82975.98,82996.1,82965.25,82981.07,0
1760589780,2025-10-16T10:13:00,82982.66,82987.68,82945.09,82956.73,0
1760589840,2025-10-16T10:14:00,82957.33,82978.61,82947.65,82976.04,0
1760589900,2025-10-16T10:15:00,82977.65,82982.99,82934.81,82946.96,0
1760589960,2025-10-16T10:16:00,82950.14,82994.16,82946.09,82988.07,0
1760590020,2025-10-16T10:17:00,82992.51,82995.3,82976.23,82980.34,0
1760590080,2025-10-16T10:18:00,82980.84,83005.4,82975.6,83004.46,0
1760590140,2025-10-16T10:19:00,83004.04,83024.47,82987.19,82992.59,0
1760590200,2025-10-16T10:20:00,82988.9,83026.36,82987.74,83020.94,0
1760590260,2025-10-16T10:21:00,83020.43,83042.7,83019.88,83039.55,0
1760590320,2025-10-16T10:22:00,83038.71,83040.35,83005.19,83009,0
1760590380,2025-10-16T10:23:00,83008.06,83025.63,82981.83,83025.59,0
1760590440,2025-10-16T10:24:00,83022.93,83043.01,83016.38,83040.34,0
1760590500,2025-10-16T10:25:00,83040.39,83050.55,83032.24,83037.53,0
1760590560,2025-10-16T10:26:00,83037.55,83063.96,83034.85,83049.75,0
1760590620,2025-10-16T10:27:00,83047.18,83076.51,83046.68,83066.2,0
1760590680,2025-10-16T10:28:00,83065.91,83067.67,83032.6,83037.33,0
1760590740,2025-10-16T10:29:00,83036.13,83062.98,83025.71,83053.4,0
1760590800,2025-10-16T10:30:00,83053.16,83064.1,83036.43,83037.31,0
1760590860,2025-10-16T10:31:00,83038.52,83074.47,83032.45,83060.69,0
